TransactionID,Date,Year,Quarter,Month,Week,Day,State,City,ZipCode,Gender,AgeCat,AgentSince,Position,LotArea,Bedrooms,Bathrooms,Kitchens,Floors,ParkingArea,BuiltSince,Condition,ListingType,NumVisits,MaintenanceExp,AskedAmount,TransactionValue,CommissionRate,CommissionValue,NegotiationDays,ClosingDays
1310,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Rent,2,700,2500.0,2500.0,0.03,75.0,5,26.0
1310,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Rent,2,700,2500.0,2500.0,0.03,75.0,5,26.0
1311,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Sale,2,700,2500.0,2500.0,0.03,75.0,5,26.0
1311,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Sale,2,700,2500.0,2500.0,0.03,75.0,5,26.0
1312,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Rent,2,700,2500.0,2500.0,0.03,75.0,5,26.0
1312,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Rent,2,700,2500.0,2500.0,0.03,75.0,5,26.0
1313,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1313,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1314,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1314,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1315,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1315,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1316,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1316,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1317,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1317,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1318,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1318,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1319,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1319,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1320,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1320,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1321,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1321,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1322,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1322,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1323,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1323,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1324,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1324,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1325,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1325,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1326,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1326,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,777.0
1327,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1327,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1328,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1328,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1329,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1329,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1330,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1330,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1331,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1331,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1332,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1332,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1333,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1333,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1334,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1334,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1335,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1335,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1336,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1336,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1337,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1337,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1338,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1338,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1339,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1339,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1340,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1340,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,0.0
1341,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1341,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1342,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1342,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1343,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1343,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1344,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1344,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1345,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1345,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1346,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1346,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1347,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1347,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1348,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1348,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1349,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1349,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1350,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1350,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1351,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1351,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1352,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1352,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1353,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1353,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1354,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1354,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,777.0
1355,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1355,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1356,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1356,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1357,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1357,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1358,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1358,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1359,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1359,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1360,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1360,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1361,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1361,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1362,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1362,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1363,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1363,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1364,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1364,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1365,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1365,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1366,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1366,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1367,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1367,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1368,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1368,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,0.03,75.0,0,0.0
1369,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1369,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1370,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1370,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1371,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1371,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1372,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1372,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1373,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1373,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1374,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1374,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1375,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1375,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1376,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
